CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5,YEAR,UNIQUE_ID,CRASH_DATE,CRASH_TIME,PERSON_ID,PERSON_TYPE,PERSON_INJURY,VEHICLE_ID,PERSON_AGE,EJECTION,EMOTIONAL_STATUS,BODILY_INJURY,POSITION_IN_VEHICLE,SAFETY_EQUIPMENT,PED_LOCATION,PED_ACTION,COMPLAINT,PED_ROLE,CONTRIBUTING_FACTOR_1,CONTRIBUTING_FACTOR_2,PERSON_SEX
2022-04-24,12:00,QUEENS,11385.0,40.703907,-73.903,,,1928      PUTNAM AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,4522864.0,Sedan,,,,,2022,12199868,04/24/2022,12:00,9f5634ba-d4da-4ac0-b304-33f03a886de0,Occupant,Unspecified,20207393.0,44.0,,,,,,,,,Registrant,,,M
2022-04-26,7:49,UNKNOWN,,40.745823,-73.77242,CLEARVIEW EXPRESSWAY,,,2,0,0,0,0,0,2,0,Unsafe Speed,Passing or Lane Usage Improper,Unspecified,,,4522192.0,Box Truck,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,2022,12196938,04/26/2022,7:49,81038b4b-9f76-48d4-8d36-28ecbbdcbfd0,Occupant,Unspecified,20205755.0,50.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M
2022-04-22,4:50,BROOKLYN,11229.0,0.0,0.0,BEDFORD AVENUE,KINGS HIGHWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4522818.0,Sedan,Sedan,,,,2022,12199696,04/22/2022,4:50,07472551-a851-4250-9e49-73f97175504b,Occupant,Unspecified,20207289.0,13.0,Not Ejected,Does Not Apply,Does Not Apply,Unknown,Unknown,,,Does Not Apply,Passenger,,,F
2022-04-26,13:20,MANHATTAN,10035.0,40.805637,-73.9344,EAST 128 STREET,3 AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,,,,,4522225.0,Sedan,,,,,2022,12196828,04/26/2022,13:20,d17a2347-4bfd-4d4c-8392-d53895af5fee,Occupant,Injured,20205696.0,75.0,Not Ejected,Shock,Head,Driver,Lap Belt & Harness,,,None Visible,Driver,,,M
2022-04-26,8:25,BROOKLYN,11208.0,40.669064,-73.86557,LINDEN BOULEVARD,LINCOLN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4522279.0,Sedan,E-Bike,,,,2022,12197471,04/26/2022,8:25,e797633b-9d15-415a-82df-87e9c02b3a33,Occupant,Unspecified,20206072.0,62.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,,,,Does Not Apply,Driver,,,M
2022-04-26,10:12,QUEENS,11411.0,40.702057,-73.7468,MURDOCK AVENUE,208 STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,4522232.0,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2022,12197442,04/26/2022,10:12,62a583d2-7938-4f2c-a16c-281c6fe5d112,Occupant,Unspecified,20206059.0,41.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
2022-04-26,18:15,UNKNOWN,,40.710632,-73.74085,HOLLIS AVENUE,217 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4522315.0,Taxi,,,,,2022,12197449,04/26/2022,18:15,0ce6c0bd-1bc7-4cb0-9417-d2908103f804,Occupant,Unspecified,20206062.0,,,,,,,,,,Owner,,,
2022-04-26,22:21,QUEENS,11385.0,40.713295,-73.916245,TROUTMAN STREET,FLUSHING AVENUE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,4522414.0,Sedan,Tractor Truck Diesel,,,,2022,12198582,04/26/2022,22:21,de1975b8-4cbf-47f9-a745-a58b8c47c667,Occupant,Unspecified,20206700.0,31.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M
2022-04-26,11:30,BRONX,10474.0,40.815247,-73.886566,,,724       HUNTS POINT AVENUE,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4522943.0,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2022,12199390,04/26/2022,11:30,7b6cf76e-e442-4e85-92f5-949102b09430,Occupant,Unspecified,20207119.0,37.0,,,,,,,,,Registrant,,,M
2022-04-26,5:29,BROOKLYN,11230.0,0.0,0.0,AVENUE O,EAST 4 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4522114.0,Taxi,Station Wagon/Sport Utility Vehicle,,,,2022,12195732,04/26/2022,5:29,9c88a115-41fe-4e5f-b9f4-0588fb5c48e4,Occupant,Unspecified,20205046.0,32.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M
2022-04-20,12:30,BRONX,10472.0,40.82882,-73.860855,,,1106      WHITE PLAINS ROAD,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4522987.0,Station Wagon/Sport Utility Vehicle,Sedan,,,,2022,12199858,04/20/2022,12:30,135b0b23-0d55-4586-8fa1-f044cbe820f8,Occupant,Unspecified,20207385.0,56.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
2022-04-26,6:03,UNKNOWN,,40.577003,-74.00217,NEPTUNE AVENUE,,,2,0,0,0,0,0,2,0,Aggressive Driving/Road Rage,Aggressive Driving/Road Rage,,,,4522386.0,Sedan,Station Wagon/Sport Utility Vehicle,,,,2022,12196719,04/26/2022,6:03,5a8ad390-f74e-4126-ad48-d259107e7cbc,Occupant,Unspecified,20205630.0,41.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Air Bag Deployed/Lap Belt/Harness,,,Does Not Apply,Driver,,,M
2022-04-20,13:20,BROOKLYN,11207.0,40.676144,-73.893074,BRADFORD STREET,ATLANTIC AVENUE,,1,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4522829.0,Sedan,E-Bike,,,,2022,12200097,04/20/2022,13:20,67b37e10-e896-4e73-b4ea-179ec80df0ab,Other Motorized,Injured,20207542.0,31.0,Not Ejected,Conscious,Elbow-Lower-Arm-Hand,Driver,,,,None Visible,Driver,,,M
2022-04-26,8:45,MANHATTAN,10005.0,40.708115,-74.00877,,,28        LIBERTY STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4522412.0,Sedan,Sedan,,,,2022,12197823,04/26/2022,8:45,b187dc6c-2b9d-4bbf-85c2-36659c8780e4,Occupant,Unspecified,20206267.0,23.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
2022-04-25,11:18,MANHATTAN,10023.0,40.781193,-73.97975,AMSTERDAM AVENUE,WEST 76 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Oversized Vehicle,,,,4522929.0,Sedan,Bus,,,,2022,12199015,04/25/2022,11:18,db7d05b8-f9d5-4d09-9b93-3d46cc26f329,Occupant,Unspecified,20206908.0,,,,,,,,,,Registrant,,,M
2022-04-26,13:03,UNKNOWN,,40.681347,-73.804344,VANWYCK EXPRESSWAY,115 AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4522273.0,Station Wagon/Sport Utility Vehicle,,,,,2022,12197286,04/26/2022,13:03,a1f3f866-9a5e-4e01-b386-4418f2169cbe,Occupant,Unspecified,20205958.0,34.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
2022-04-26,2:58,UNKNOWN,,0.0,0.0,VANWYCK EXPRESSWAY,LIBERTY AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,Unspecified,,,4522295.0,Taxi,Sedan,,,,2022,12196954,04/26/2022,2:58,c88278c6-dc5d-4948-a9e6-ddb62d9641ac,Occupant,Unspecified,20205762.0,33.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
2022-04-26,11:42,MANHATTAN,10065.0,0.0,0.0,,,12        EAST 65 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Passing or Lane Usage Improper,,,,4522219.0,Sedan,GAS SCOOTE,,,,2022,12197014,04/26/2022,11:42,ea04442f-62bf-4c4e-92d8-b4bd7f69da2b,Occupant,Unspecified,20205808.0,71.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M
2022-04-25,14:15,UNKNOWN,,40.60588,-74.12851,WESTWOOD AVENUE,QUINLAN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4523037.0,Station Wagon/Sport Utility Vehicle,Sedan,,,,2022,12199579,04/25/2022,14:15,79f7d6a7-0b7d-40be-9466-c8c20e3b183d,Occupant,Unspecified,20207221.0,70.0,,,,,,,,,Registrant,,,M
2022-04-26,13:14,MANHATTAN,10022.0,40.759308,-73.9653,EAST 57 STREET,2 AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4522248.0,Sedan,Bus,,,,2022,12196665,04/26/2022,13:14,b5b67738-8a90-42e6-8e9d-d9d9a618c766,Occupant,Unspecified,20205593.0,48.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
2022-04-26,14:41,BRONX,10472.0,40.829502,-73.88256,,,1243      BRONX RIVER AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4522305.0,EMS TRUCK,Sedan,,,,2022,12197236,04/26/2022,14:41,e9ff1a13-8569-4ae1-8d9a-fc8e84f8ee5e,Occupant,Unspecified,20205931.0,30.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
2022-04-24,4:00,QUEENS,11412.0,40.7058,-73.77048,,,186-19    104 AVENUE,3,0,0,0,0,0,3,0,Alcohol Involvement,Unspecified,,,,4522904.0,Sedan,Sedan,,,,2022,12199553,04/24/2022,4:00,b33b25af-c856-4fe6-a279-6fe35da7350c,Occupant,Injured,20207205.0,24.0,Not Ejected,Conscious,Neck,Driver,Lap Belt & Harness,,,Whiplash,Driver,,,M
2022-04-24,4:00,QUEENS,11412.0,40.7058,-73.77048,,,186-19    104 AVENUE,3,0,0,0,0,0,3,0,Alcohol Involvement,Unspecified,,,,4522904.0,Sedan,Sedan,,,,2022,12199550,04/24/2022,4:00,1592e0f7-b32d-4926-b75d-0ea67f33c14f,Occupant,Injured,20207204.0,23.0,Not Ejected,Conscious,Face,Driver,Lap Belt,,,Minor Bleeding,Driver,,,M
2022-04-20,13:29,QUEENS,11103.0,40.770233,-73.915634,,,33-11     ASTORIA BOULEVARD,2,0,0,0,0,0,2,0,Reaction to Uninvolved Vehicle,Reaction to Uninvolved Vehicle,,,,4522762.0,Sedan,Dump,,,,2022,12199994,04/20/2022,13:29,600613d8-0de3-4e59-bc32-c113a1bf3715,Occupant,Unspecified,20207477.0,58.0,,,,,,,,,Registrant,,,M
2022-04-24,14:13,BRONX,10462.0,40.83897,-73.849884,,,1575      ZEREGA AVENUE,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4522959.0,Sedan,Station Wagon/Sport Utility Vehicle,,,,2022,12199761,04/24/2022,14:13,21b41528-88fa-41cd-bea9-96a7122b07fe,Occupant,Unspecified,20207326.0,42.0,,,,,,,,,Registrant,,,M
2022-04-24,14:13,BRONX,10462.0,40.83897,-73.849884,,,1575      ZEREGA AVENUE,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4522959.0,Sedan,Station Wagon/Sport Utility Vehicle,,,,2022,12199762,04/24/2022,14:13,214eb8ec-7652-4fe0-b95d-8ed667b5ece3,Occupant,Unspecified,20207327.0,23.0,,,,,,,,,Registrant,,,F
2022-04-26,21:26,MANHATTAN,10023.0,40.770897,-73.98355,,,53        COLUMBUS AVENUE,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Passing Too Closely,,,,4522878.0,Sedan,Bike,,,,2022,12199016,04/26/2022,21:26,668d245f-58e6-49e6-9dca-3ca617c557df,Occupant,Unspecified,20206910.0,32.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
2022-04-26,11:40,QUEENS,11370.0,40.76151,-73.88361,30 AVENUE,85 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4522208.0,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2022,12197044,04/26/2022,11:40,a28bd8f4-8ccb-46a3-9438-f1e3fcc41631,Occupant,Unspecified,20205831.0,,,,,,,,,,Registrant,,,
2022-04-26,23:15,BRONX,10469.0,40.86201,-73.85767,,,2444      WILLIAMSBRIDGE ROAD,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,,,,4522416.0,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2022,12198065,04/26/2022,23:15,4f009ba3-cd6d-4531-9917-44398afd7dfc,Occupant,Unspecified,20206405.0,54.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
2022-04-26,8:00,QUEENS,11417.0,40.678062,-73.85921,78 STREET,GLENMORE AVENUE,,4,0,0,0,0,0,4,0,Reaction to Uninvolved Vehicle,Unspecified,Unspecified,Unspecified,,4522344.0,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,,2022,12197182,04/26/2022,8:00,14141044-ea90-46b1-a692-cd63a8767a75,Occupant,Injured,20205900.0,29.0,Not Ejected,Conscious,Neck,Driver,Lap Belt & Harness,,,Complaint of Pain or Nausea,Driver,,,F
2022-04-26,8:11,UNKNOWN,,40.874325,-73.86707,WHITE PLAINS ROAD,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4522205.0,Sedan,Pick-up Truck,,,,2022,12197353,04/26/2022,8:11,29cabd6f-ec72-4781-b3e3-13abd6c5d9c0,Occupant,Unspecified,20206000.0,54.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
2022-04-26,14:45,UNKNOWN,,0.0,0.0,PELHAM PARKWAY,WILLIAMSBRIDGE ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4522758.0,Bus,Sedan,,,,2022,12198055,04/26/2022,14:45,ff7afc79-95c1-42d6-a2df-4f6bceee1600,Occupant,Unspecified,20206399.0,29.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
2022-04-26,8:15,QUEENS,11357.0,40.776546,-73.81874,WILLETS POINT BOULEVARD,148 STREET,,2,0,0,0,0,0,2,0,Traffic Control Disregarded,Unspecified,Unspecified,Unspecified,Unspecified,4522193.0,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2022,12197415,04/26/2022,8:15,d3d96b42-423e-4bd8-b044-8b37a2904ff9,Occupant,Unspecified,20206035.0,30.0,,,,,,,,,Registrant,,,F
2022-02-05,7:00,QUEENS,11435.0,40.70962,-73.814476,,,141-68    85 ROAD,0,0,0,0,0,0,0,0,Unspecified,,,,,4522819.0,Sedan,,,,,2022,12198988,02/05/2022,7:00,7d7efe6b-5439-450b-b558-a3be891874d6,Occupant,Unspecified,20206893.0,51.0,,,,,,,,,Registrant,,,F
2022-04-26,18:29,UNKNOWN,,40.743626,-73.73437,GRAND CENTRAL PARKWAY,DOUGLASTON PARKWAY,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4522327.0,Dump,Bike,,,,2022,12196952,04/26/2022,18:29,ceb1456a-bc1a-40a8-be0b-5818eef3cb27,Bicyclist,Injured,20205761.0,61.0,Not Ejected,Conscious,Abdomen - Pelvis,Driver,,,,Complaint of Pain or Nausea,Driver,,,F
2022-04-26,16:30,MANHATTAN,10039.0,40.823505,-73.94144,WEST 146 STREET,8 AVENUE,,1,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,,,,4522458.0,Station Wagon/Sport Utility Vehicle,E-Bike,,,,2022,12220365,04/26/2022,16:30,59440955-f19e-4f23-83a8-c5840bf046aa,Occupant,Unspecified,20218976.0,,,,,,,,,,Registrant,,,
2022-04-19,16:55,QUEENS,11435.0,40.68661,-73.80616,139 STREET,LAKEWOOD AVENUE,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,Unspecified,,,4522957.0,Sedan,SPRINTER V,Sedan,,,2022,12199500,04/19/2022,16:55,da19cd7a-15ce-45e8-a8be-56f4e8be78d8,Occupant,Injured,20207178.0,56.0,Not Ejected,Conscious,Head,Driver,Lap Belt & Harness,,,Whiplash,Driver,,,M
2022-04-26,8:17,BRONX,10470.0,0.0,0.0,,,686       NEREID AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4522203.0,Concrete Mixer,Sedan,,,,2022,12197357,04/26/2022,8:17,a1924693-6434-47ff-b1f1-f3d9f0fee908,Occupant,Unspecified,20206002.0,37.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
2022-04-26,22:55,MANHATTAN,10018.0,0.0,0.0,WEST 40 STREET,DYER AVENUE,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,4522489.0,Pick-up Truck,Sedan,,,,2022,12197607,04/26/2022,22:55,41f505ed-a1f1-4c8e-96c9-3e92a1cecfc2,Occupant,Unspecified,20206155.0,41.0,,,,,,,,,Registrant,,,M
2022-04-26,8:00,BROOKLYN,11249.0,40.72028,-73.963135,,,2         NORTH 6 STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,4522382.0,Station Wagon/Sport Utility Vehicle,,,,,2022,12196763,04/26/2022,8:00,fd4b48e0-cbeb-48fd-af9e-560d6d912663,Occupant,Unspecified,20205655.0,,,,,,,,,,Registrant,,,M
2022-04-26,21:00,MANHATTAN,10035.0,40.806408,-73.94016,EAST 126 STREET,MADISON AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4522422.0,Pick-up Truck,,,,,2022,12197947,04/26/2022,21:00,eb7bd9f0-6ee5-42aa-974a-d506804889b7,Occupant,Unspecified,20206336.0,41.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
2022-04-27,6:40,UNKNOWN,,40.743008,-73.77758,LONG ISLAND EXPRESSWAY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,4522482.0,Pick-up Truck,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2022,12198469,04/27/2022,6:40,86231300-4dcd-4b58-9fc6-6aad3f9d68e2,Occupant,Unspecified,20206617.0,52.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
2022-04-27,11:20,MANHATTAN,10029.0,40.79157,-73.94678,LEXINGTON AVENUE,EAST 105 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4522600.0,Sedan,Taxi,,,,2022,12197626,04/27/2022,11:20,7bff7637-4212-4154-a3d0-2425a2df306a,Occupant,Unspecified,20206162.0,58.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
2022-04-24,16:00,MANHATTAN,10030.0,40.81663,-73.948235,,,490       SAINT NICHOLAS AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,4523429.0,Sedan,,,,,2022,12201075,04/24/2022,16:00,5c84ec85-317a-4691-9aef-4395da104576,Occupant,Unspecified,20208112.0,39.0,,,,,,,,,Registrant,,,M
2022-04-27,13:45,QUEENS,11355.0,40.75667,-73.828804,MAIN STREET,SANFORD AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4523376.0,Sedan,Pick-up Truck,,,,2022,12220098,04/27/2022,13:45,b06b943d-6c93-4ed6-8650-452de69cc60f,Occupant,Unspecified,20218822.0,,,,,,,,,,Registrant,,,
2022-04-27,13:45,QUEENS,11355.0,40.75667,-73.828804,MAIN STREET,SANFORD AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4523376.0,Sedan,Pick-up Truck,,,,2022,12220096,04/27/2022,13:45,2fe6eba3-7544-4dff-9ecc-2f28fa4f0705,Occupant,Unspecified,20218823.0,61.0,,,,,,,,,Registrant,,,M
2022-04-27,16:40,BRONX,10465.0,0.0,0.0,,,2890      RANDALL AVENUE,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4522856.0,Sedan,Station Wagon/Sport Utility Vehicle,,,,2022,12199801,04/27/2022,16:40,26ba4ecf-1026-4b0e-abb9-4e26de9233ce,Occupant,Unspecified,20207351.0,59.0,,,,,,,,,Registrant,,,F
2022-04-27,17:00,QUEENS,11422.0,40.663788,-73.734024,FRANCIS LEWIS BOULEVARD,247 STREET,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,4522897.0,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,2022,12200083,04/27/2022,17:00,86fc0e49-e073-4cae-956c-002bd08c3eaf,Occupant,Unspecified,20207530.0,39.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
2022-05-01,19:45,BRONX,10460.0,40.84089,-73.88445,,,1924      DALY AVENUE,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,4523874.0,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2022,12218936,05/01/2022,19:45,d74e6609-49e9-44ab-a8d2-96124f049357,Occupant,Unspecified,20218129.0,36.0,,,,,,,,,Registrant,,,M
2022-09-28,17:30,UNKNOWN,,40.72575,-73.93216,BROOKLYN QUEENS EXPRESSWAY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4569046.0,Sedan,Tractor Truck Diesel,,,,2022,12390108,09/28/2022,17:30,039fbd24-3032-4df8-8481-ea43b5635b08,Occupant,Unspecified,20316693.0,,,,,,,,,,Registrant,,,
2022-03-14,1:30,BROOKLYN,11207.0,40.65698,-73.88943,PENNSYLVANIA AVENUE,STANLEY AVENUE,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,Unspecified,,,4509838.0,Sedan,Sedan,Sedan,,,2022,12221061,03/14/2022,1:30,27463222-a67f-452a-a295-1690ea5a3ddc,Occupant,Unspecified,20219370.0,32.0,Not Ejected,Does Not Apply,Does Not Apply,Unknown,,,,Does Not Apply,Driver,,,M
2022-05-05,15:45,BROOKLYN,11207.0,0.0,0.0,PENNSYLVANIA AVENUE,HEGEMAN AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4525146.0,Sedan,Pick-up Truck,,,,2022,12209286,05/05/2022,15:45,f9382a2f-d47e-446d-887d-13ffa266fd96,Occupant,Unspecified,20212724.0,32.0,,,,,,,,,Registrant,,,M
2022-03-15,15:35,QUEENS,11364.0,40.740723,-73.757164,,,73-55     217 STREET,0,1,0,1,0,0,0,0,Driver Inattention/Distraction,,,,,4510810.0,Sedan,,,,,2022,12217041,03/15/2022,15:35,a0d1853f-1c89-4c57-95d7-4cec17dbf684,Occupant,Unspecified,20217126.0,,,,,,,,,,Owner,,,
2022-03-15,16:55,BRONX,10466.0,40.89895,-73.84747,,,1931      NEREID AVENUE,3,0,0,0,0,0,3,0,Aggressive Driving/Road Rage,Unspecified,Unspecified,Unspecified,,4511162.0,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,2022,12184607,03/15/2022,16:55,bbf78534-378a-48ab-96fa-f84b5b2e9acf,Occupant,Unspecified,20198640.0,,,,,,,,,,Owner,,,
2022-05-06,15:58,UNKNOWN,,40.683414,-73.92282,RALPH AVENUE,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4525771.0,Sedan,Bus,,,,2022,12226768,05/06/2022,15:58,c73b5e2c-0e6c-4111-bc99-2ddbc1146e2e,Occupant,Unspecified,20222533.0,21.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M
2022-05-06,15:50,QUEENS,11375.0,40.710907,-73.842575,KESSEL STREET,75 ROAD,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,,,,4525353.0,Pick-up Truck,Bike,,,,2022,12208363,05/06/2022,15:50,9ca5ed29-5daa-432d-b982-8c410be90e12,Occupant,Unspecified,20212219.0,51.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
2022-05-06,8:12,MANHATTAN,10012.0,0.0,0.0,BROADWAY,PRINCE STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4525268.0,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2022,12208426,05/06/2022,8:12,87bcf4dc-7ff2-4ba5-acde-d8a112e1b853,Occupant,Unspecified,20212244.0,44.0,,,,,,,,,Registrant,,,M
2022-04-30,19:09,BROOKLYN,11221.0,40.69335,-73.934135,STUYVESANT AVENUE,DE KALB AVENUE,,4,0,0,0,0,0,4,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4525817.0,Sedan,Sedan,,,,2022,12218640,04/30/2022,19:09,236821aa-c19e-4d09-9a22-2c1779d3f2d3,Occupant,Injured,20217973.0,26.0,Not Ejected,Conscious,Knee-Lower Leg Foot,Driver,Lap Belt & Harness,,,None Visible,Driver,,,F
2022-04-25,18:17,BRONX,10467.0,40.863873,-73.8674,,,2542      WHITE PLAINS ROAD,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4525543.0,Taxi,Sedan,,,,2022,12221566,04/25/2022,18:17,55afdf97-3bb4-4307-9748-dc8d6418de65,Occupant,Injured,20219654.0,61.0,Not Ejected,Conscious,Chest,Driver,Unknown,,,Complaint of Pain or Nausea,Driver,,,M
